id,starting_pos,player_a,player_b,time_a,time_b,result
915,35223,Fisher,Titan,60000,60000,-1
916,35236,Titan,Fisher,60000,60000,1
917,35236,Fisher,Titan,60000,60000,-1
918,35237,Titan,Fisher,60000,60000,-1
919,35237,Fisher,Titan,60000,60000,-1
920,35238,Titan,Fisher,60000,60000,1
921,35238,Fisher,Titan,60000,60000,-1
922,35241,Titan,Fisher,60000,60000,1
923,35241,Fisher,Titan,60000,60000,-1
924,35242,Titan,Fisher,60000,60000,1
925,35242,Fisher,Titan,60000,60000,-3
926,35243,Titan,Fisher,60000,60000,1
927,35243,Fisher,Titan,60000,60000,-1
928,35261,Titan,Fisher,60000,60000,1
929,35261,Fisher,Titan,60000,60000,-1
930,35262,Titan,Fisher,60000,60000,1
931,35262,Fisher,Titan,60000,60000,-1
932,35263,Titan,Fisher,60000,60000,1
933,35263,Fisher,Titan,60000,60000,1
934,35266,Titan,Fisher,60000,60000,-1
935,35266,Fisher,Titan,60000,60000,-1
936,35267,Titan,Fisher,60000,60000,1
937,35267,Fisher,Titan,60000,60000,1
938,35268,Titan,Fisher,60000,60000,1
939,35268,Fisher,Titan,60000,60000,3
940,35289,Titan,Fisher,60000,60000,-1
941,35289,Fisher,Titan,60000,60000,-1
942,35290,Titan,Fisher,60000,60000,-1
943,35290,Fisher,Titan,60000,60000,1
944,35294,Titan,Fisher,60000,60000,-1
945,35294,Fisher,Titan,60000,60000,-1
946,35296,Titan,Fisher,60000,60000,1
947,35296,Fisher,Titan,60000,60000,-1
948,35297,Titan,Fisher,60000,60000,-1
949,35297,Fisher,Titan,60000,60000,-1
950,35298,Titan,Fisher,60000,60000,-1
951,35298,Fisher,Titan,60000,60000,-1
952,35314,Titan,Fisher,60000,60000,-1
953,35314,Fisher,Titan,60000,60000,1
954,35315,Titan,Fisher,60000,60000,-1
955,35315,Fisher,Titan,60000,60000,1
956,35319,Titan,Fisher,60000,60000,-1
957,35319,Fisher,Titan,60000,60000,1
958,35321,Titan,Fisher,60000,60000,1
959,35321,Fisher,Titan,60000,60000,1
960,35322,Titan,Fisher,60000,60000,1
961,35322,Fisher,Titan,60000,60000,1
962,35323,Titan,Fisher,60000,60000,1
963,35323,Fisher,Titan,60000,60000,1
964,35339,Titan,Fisher,60000,60000,-1
965,35339,Fisher,Titan,60000,60000,-1
966,35340,Titan,Fisher,60000,60000,1
967,35340,Fisher,Titan,60000,60000,1
968,35344,Titan,Fisher,60000,60000,-1
969,35344,Fisher,Titan,60000,60000,-1
970,35346,Titan,Fisher,60000,60000,-1
971,35346,Fisher,Titan,60000,60000,1
972,35347,Titan,Fisher,60000,60000,-1
973,35347,Fisher,Titan,60000,60000,-1
974,35348,Titan,Fisher,60000,60000,-1
975,35348,Fisher,Titan,60000,60000,-1
976,35366,Titan,Fisher,60000,60000,-1
977,35366,Fisher,Titan,60000,60000,-1
978,35367,Titan,Fisher,60000,60000,-1
979,35367,Fisher,Titan,60000,60000,-1
980,35368,Titan,Fisher,60000,60000,-1
981,35368,Fisher,Titan,60000,60000,-1
982,35391,Titan,Fisher,60000,60000,1
983,35391,Fisher,Titan,60000,60000,-1
984,35392,Titan,Fisher,60000,60000,1
985,35392,Fisher,Titan,60000,60000,1
986,35393,Titan,Fisher,60000,60000,-1
987,35393,Fisher,Titan,60000,60000,3
988,35419,Titan,Fisher,60000,60000,-1
989,35419,Fisher,Titan,60000,60000,-1
990,35421,Titan,Fisher,60000,60000,1
991,35421,Fisher,Titan,60000,60000,1
992,35422,Titan,Fisher,60000,60000,-1
993,35422,Fisher,Titan,60000,60000,-1
994,35423,Titan,Fisher,60000,60000,-1
995,35423,Fisher,Titan,60000,60000,-1
996,35444,Titan,Fisher,60000,60000,-1
997,35444,Fisher,Titan,60000,60000,-1
998,35446,Titan,Fisher,60000,60000,-1
999,35446,Fisher,Titan,60000,60000,1
1000,35447,Titan,Fisher,60000,60000,-1
1001,35447,Fisher,Titan,60000,60000,-1
1002,35448,Titan,Fisher,60000,60000,-1
1003,35448,Fisher,Titan,60000,60000,-1
1004,35469,Titan,Fisher,60000,60000,-1
1005,35469,Fisher,Titan,60000,60000,-1
1006,35471,Titan,Fisher,60000,60000,-1
1007,35471,Fisher,Titan,60000,60000,1
1008,35472,Titan,Fisher,60000,60000,-1
1009,35472,Fisher,Titan,60000,60000,1
1010,35473,Titan,Fisher,60000,60000,1
1011,35473,Fisher,Titan,60000,60000,-1
1012,35656,Titan,Fisher,60000,60000,1
1013,35656,Fisher,Titan,60000,60000,1
1014,35658,Titan,Fisher,60000,60000,1
1015,35658,Fisher,Titan,60000,60000,1
1016,35661,Titan,Fisher,60000,60000,1
1017,35661,Fisher,Titan,60000,60000,1
1018,35662,Titan,Fisher,60000,60000,1
1019,35662,Fisher,Titan,60000,60000,1
1020,35663,Titan,Fisher,60000,60000,1
1021,35663,Fisher,Titan,60000,60000,1
1022,35666,Titan,Fisher,60000,60000,1
1023,35666,Fisher,Titan,60000,60000,1
1024,4595,Titan,Fisher,60000,60000,1
1025,4595,Fisher,Titan,60000,60000,-1
1026,4599,Titan,Fisher,60000,60000,1
1027,4599,Fisher,Titan,60000,60000,1
1028,4670,Titan,Fisher,60000,60000,-1
1029,4670,Fisher,Titan,60000,60000,-1
1030,4674,Titan,Fisher,60000,60000,-1
1031,4674,Fisher,Titan,60000,60000,1
1032,4695,Titan,Fisher,60000,60000,1
1033,4695,Fisher,Titan,60000,60000,-1
1034,4699,Titan,Fisher,60000,60000,-1
1035,4699,Fisher,Titan,60000,60000,-1
1036,4720,Titan,Fisher,60000,60000,-1
1037,4720,Fisher,Titan,60000,60000,-1
1038,4724,Titan,Fisher,60000,60000,1
1039,4724,Fisher,Titan,60000,60000,-1
1040,4795,Titan,Fisher,60000,60000,1
1041,4795,Fisher,Titan,60000,60000,1
1042,4799,Titan,Fisher,60000,60000,-1
1043,4799,Fisher,Titan,60000,60000,-1
1044,4820,Titan,Fisher,60000,60000,-1
1045,4820,Fisher,Titan,60000,60000,1
1046,4824,Titan,Fisher,60000,60000,1
1047,4824,Fisher,Titan,60000,60000,-1
1048,4845,Titan,Fisher,60000,60000,1
1049,4845,Fisher,Titan,60000,60000,-1
1050,4849,Titan,Fisher,60000,60000,1
1051,4849,Fisher,Titan,60000,60000,1
1052,5106,Titan,Fisher,60000,60000,-1
1053,5106,Fisher,Titan,60000,60000,-1
1054,5107,Titan,Fisher,60000,60000,3
1055,5107,Fisher,Titan,60000,60000,-1
1056,5111,Titan,Fisher,60000,60000,-1
1057,5111,Fisher,Titan,60000,60000,-1
1058,5112,Titan,Fisher,60000,60000,-1
1059,5112,Fisher,Titan,60000,60000,-1
1060,5113,Titan,Fisher,60000,60000,-1
1061,5113,Fisher,Titan,60000,60000,-1
1062,5116,Titan,Fisher,60000,60000,1
1063,5116,Fisher,Titan,60000,60000,1
1064,5117,Titan,Fisher,60000,60000,-1
1065,5117,Fisher,Titan,60000,60000,-1
1066,4545,Titan,Fisher,60000,60000,1
1067,4545,Fisher,Titan,60000,60000,-1
1068,4549,Titan,Fisher,60000,60000,-1
1069,4549,Fisher,Titan,60000,60000,-3
1070,5118,Titan,Fisher,60000,60000,1
1071,5118,Fisher,Titan,60000,60000,-1
1072,5170,Titan,Fisher,60000,60000,1
1073,5170,Fisher,Titan,60000,60000,1
1074,5174,Titan,Fisher,60000,60000,-1
1075,5174,Fisher,Titan,60000,60000,-1
1076,5195,Titan,Fisher,60000,60000,1
1077,5195,Fisher,Titan,60000,60000,-1
1078,5199,Titan,Fisher,60000,60000,1
1079,5199,Fisher,Titan,60000,60000,1
1080,5295,Titan,Fisher,60000,60000,-1
1081,5295,Fisher,Titan,60000,60000,1
1082,5299,Titan,Fisher,60000,60000,-1
1083,5299,Fisher,Titan,60000,60000,-1
1084,19248,Titan,Fisher,60000,60000,1
1085,19248,Fisher,Titan,60000,60000,1
1086,19432,Titan,Fisher,60000,60000,1
1087,19432,Fisher,Titan,60000,60000,-1
1088,19433,Titan,Fisher,60000,60000,-1
1089,19433,Fisher,Titan,60000,60000,1
1090,19436,Titan,Fisher,60000,60000,-1
1091,19436,Fisher,Titan,60000,60000,-1
1092,19437,Titan,Fisher,60000,60000,-1
1093,19437,Fisher,Titan,60000,60000,-1
1094,19438,Titan,Fisher,60000,60000,-1
1095,19438,Fisher,Titan,60000,60000,-1
1096,19441,Titan,Fisher,60000,60000,1
1097,19441,Fisher,Titan,60000,60000,-1
1098,19442,Titan,Fisher,60000,60000,1
1099,19442,Fisher,Titan,60000,60000,-1
1100,19443,Titan,Fisher,60000,60000,1
1101,19443,Fisher,Titan,60000,60000,-1
1102,19457,Titan,Fisher,60000,60000,-1
1103,19457,Fisher,Titan,60000,60000,-1
1104,19458,Titan,Fisher,60000,60000,-1
1105,19458,Fisher,Titan,60000,60000,1
1106,19461,Titan,Fisher,60000,60000,-1
1107,19461,Fisher,Titan,60000,60000,1
1108,19462,Titan,Fisher,60000,60000,-1
1109,19462,Fisher,Titan,60000,60000,1
1110,19463,Titan,Fisher,60000,60000,-1
1111,19463,Fisher,Titan,60000,60000,1
1112,19466,Titan,Fisher,60000,60000,-1
1113,19466,Fisher,Titan,60000,60000,1
1114,19467,Titan,Fisher,60000,60000,-1
1115,19467,Fisher,Titan,60000,60000,1
1116,19468,Titan,Fisher,60000,60000,-1
1117,19468,Fisher,Titan,60000,60000,1
1118,19507,Titan,Fisher,60000,60000,1
1119,19507,Fisher,Titan,60000,60000,1
1120,19508,Titan,Fisher,60000,60000,1
1121,19508,Fisher,Titan,60000,60000,-1
1122,19511,Titan,Fisher,60000,60000,-1
1123,19511,Fisher,Titan,60000,60000,1
1124,19512,Titan,Fisher,60000,60000,-1
1125,19512,Fisher,Titan,60000,60000,-1
1126,19513,Titan,Fisher,60000,60000,-1
1127,19513,Fisher,Titan,60000,60000,1
1128,19516,Titan,Fisher,60000,60000,1
1129,19516,Fisher,Titan,60000,60000,-1
1130,19517,Titan,Fisher,60000,60000,1
1131,19517,Fisher,Titan,60000,60000,-1
1132,19518,Titan,Fisher,60000,60000,1
1133,19518,Fisher,Titan,60000,60000,-1
1134,19597,Titan,Fisher,60000,60000,-1
1135,19597,Fisher,Titan,60000,60000,-1
1136,19598,Titan,Fisher,60000,60000,-1
1137,19598,Fisher,Titan,60000,60000,1
1138,19611,Titan,Fisher,60000,60000,1
1139,19611,Fisher,Titan,60000,60000,1
1877,27007,Titan,Fisher,60000,60000,1
1878,27007,Fisher,Titan,60000,60000,-1
1879,27008,Titan,Fisher,60000,60000,1
1880,27008,Fisher,Titan,60000,60000,1
1881,27011,Titan,Fisher,60000,60000,-3
1882,27011,Fisher,Titan,60000,60000,-1
1883,27012,Titan,Fisher,60000,60000,1
1884,27012,Fisher,Titan,60000,60000,-1
1885,27013,Titan,Fisher,60000,60000,-3
1886,27013,Fisher,Titan,60000,60000,-1
1887,27016,Titan,Fisher,60000,60000,3
1888,27016,Fisher,Titan,60000,60000,-1
1889,27017,Titan,Fisher,60000,60000,1
1890,27017,Fisher,Titan,60000,60000,-1
1891,27034,Titan,Fisher,60000,60000,1
1892,27034,Fisher,Titan,60000,60000,-1
1893,27035,Titan,Fisher,60000,60000,1
1894,27035,Fisher,Titan,60000,60000,-1
1895,27039,Titan,Fisher,60000,60000,-1
1896,27039,Fisher,Titan,60000,60000,1
1897,27040,Titan,Fisher,60000,60000,-1
1898,27040,Fisher,Titan,60000,60000,-1
1899,27044,Titan,Fisher,60000,60000,-1
1900,27044,Fisher,Titan,60000,60000,-1
1901,27046,Titan,Fisher,60000,60000,-1
1902,27046,Fisher,Titan,60000,60000,1
1903,27047,Titan,Fisher,60000,60000,-1
1904,27047,Fisher,Titan,60000,60000,1
1905,27048,Titan,Fisher,60000,60000,1
1906,27048,Fisher,Titan,60000,60000,-1
1907,27059,Titan,Fisher,60000,60000,-1
1908,27059,Fisher,Titan,60000,60000,1
1909,27060,Titan,Fisher,60000,60000,1
1910,27060,Fisher,Titan,60000,60000,1
1911,27064,Titan,Fisher,60000,60000,-1
1912,27064,Fisher,Titan,60000,60000,-1
1913,27065,Titan,Fisher,60000,60000,1
1914,27065,Fisher,Titan,60000,60000,-1
1915,27069,Titan,Fisher,60000,60000,-1
1916,27069,Fisher,Titan,60000,60000,1
1917,27071,Titan,Fisher,60000,60000,-1
1918,27071,Fisher,Titan,60000,60000,-1
1919,27072,Titan,Fisher,60000,60000,3
1920,27072,Fisher,Titan,60000,60000,-1
1921,27073,Titan,Fisher,60000,60000,1
1922,27073,Fisher,Titan,60000,60000,-1
1923,27084,Titan,Fisher,60000,60000,-1
1924,27084,Fisher,Titan,60000,60000,-1
1925,27085,Titan,Fisher,60000,60000,1
1926,27085,Fisher,Titan,60000,60000,-1
1927,27089,Titan,Fisher,60000,60000,-1
1928,27089,Fisher,Titan,60000,60000,-1
1929,27090,Titan,Fisher,60000,60000,-1
1930,27090,Fisher,Titan,60000,60000,1
1931,27094,Titan,Fisher,60000,60000,1
1932,27094,Fisher,Titan,60000,60000,-1
1933,27096,Titan,Fisher,60000,60000,-1
1934,27096,Fisher,Titan,60000,60000,-1
1935,27097,Titan,Fisher,60000,60000,1
1936,27097,Fisher,Titan,60000,60000,-1
1937,27098,Titan,Fisher,60000,60000,-1
1938,27098,Fisher,Titan,60000,60000,1
1939,27111,Titan,Fisher,60000,60000,1
1940,27111,Fisher,Titan,60000,60000,1
1941,27112,Titan,Fisher,60000,60000,1
1942,27112,Fisher,Titan,60000,60000,-1
1943,27113,Titan,Fisher,60000,60000,1
1944,27113,Fisher,Titan,60000,60000,-1
1945,27116,Titan,Fisher,60000,60000,1
1946,27116,Fisher,Titan,60000,60000,1
1947,27117,Titan,Fisher,60000,60000,-1
1948,27117,Fisher,Titan,60000,60000,-1
1949,27136,Titan,Fisher,60000,60000,1
1950,27136,Fisher,Titan,60000,60000,1
1951,27137,Titan,Fisher,60000,60000,-1
1952,27137,Fisher,Titan,60000,60000,-1
1953,27138,Titan,Fisher,60000,60000,1
1954,27138,Fisher,Titan,60000,60000,1
1955,27141,Titan,Fisher,60000,60000,-1
1956,27141,Fisher,Titan,60000,60000,-1
1957,27142,Titan,Fisher,60000,60000,-1
1958,27142,Fisher,Titan,60000,60000,1
1959,27164,Titan,Fisher,60000,60000,-1
1960,27164,Fisher,Titan,60000,60000,-1
1961,27165,Titan,Fisher,60000,60000,1
1962,27165,Fisher,Titan,60000,60000,-1
1963,35762,Titan,Fisher,60000,60000,-1
1964,35762,Fisher,Titan,60000,60000,1
1965,35763,Titan,Fisher,60000,60000,-1
1966,35763,Fisher,Titan,60000,60000,-1
1967,35766,Titan,Fisher,60000,60000,1
1968,35766,Fisher,Titan,60000,60000,1
1969,35767,Titan,Fisher,60000,60000,-1
1970,35767,Fisher,Titan,60000,60000,-1
1140,30065,Titan,Ascendant,60000,60000,-1
1141,30069,Titan,Ascendant,60000,60000,-1
1142,30065,Ascendant,Titan,60000,60000,1
1143,35041,Titan,Ascendant,60000,60000,-1
1144,35038,Ascendant,Titan,60000,60000,1
1145,35042,Titan,Ascendant,60000,60000,1
1146,35041,Ascendant,Titan,60000,60000,1
1147,35043,Titan,Ascendant,60000,60000,1
1148,35042,Ascendant,Titan,60000,60000,1
1149,35082,Titan,Ascendant,60000,60000,1
1150,35043,Ascendant,Titan,60000,60000,1
1151,35223,Titan,Ascendant,60000,60000,-1
1152,35222,Ascendant,Titan,60000,60000,1
1153,35236,Titan,Ascendant,60000,60000,-1
1154,35223,Ascendant,Titan,60000,60000,1
1155,35237,Titan,Ascendant,60000,60000,-1
1156,35236,Ascendant,Titan,60000,60000,1
1157,35238,Titan,Ascendant,60000,60000,-1
1158,35237,Ascendant,Titan,60000,60000,1
1159,35241,Titan,Ascendant,60000,60000,-1
1160,35238,Ascendant,Titan,60000,60000,1
1161,35242,Titan,Ascendant,60000,60000,-1
1162,35241,Ascendant,Titan,60000,60000,1
1163,35243,Titan,Ascendant,60000,60000,-1
1164,35242,Ascendant,Titan,60000,60000,1
1165,35261,Titan,Ascendant,60000,60000,-1
1166,35243,Ascendant,Titan,60000,60000,1
1167,35262,Titan,Ascendant,60000,60000,-1
1168,35261,Ascendant,Titan,60000,60000,1
1169,35263,Titan,Ascendant,60000,60000,-1
1170,35262,Ascendant,Titan,60000,60000,1
1171,35266,Titan,Ascendant,60000,60000,-1
1172,35263,Ascendant,Titan,60000,60000,1
1173,35267,Titan,Ascendant,60000,60000,-1
1174,35266,Ascendant,Titan,60000,60000,1
1175,35268,Titan,Ascendant,60000,60000,-1
1176,35267,Ascendant,Titan,60000,60000,1
1177,35289,Titan,Ascendant,60000,60000,-1
1178,35268,Ascendant,Titan,60000,60000,-1
1179,35290,Titan,Ascendant,60000,60000,-1
1180,35289,Ascendant,Titan,60000,60000,1
1181,35294,Titan,Ascendant,60000,60000,-1
1182,35290,Ascendant,Titan,60000,60000,1
1183,35296,Titan,Ascendant,60000,60000,-1
1184,35294,Ascendant,Titan,60000,60000,1
1185,35297,Titan,Ascendant,60000,60000,-1
1186,35296,Ascendant,Titan,60000,60000,1
1187,35298,Titan,Ascendant,60000,60000,-1
1188,35297,Ascendant,Titan,60000,60000,1
1189,35314,Titan,Ascendant,60000,60000,-1
1190,35298,Ascendant,Titan,60000,60000,1
1191,35315,Titan,Ascendant,60000,60000,-1
1192,35314,Ascendant,Titan,60000,60000,1
1193,35319,Titan,Ascendant,60000,60000,-1
1194,35315,Ascendant,Titan,60000,60000,1
1195,35321,Titan,Ascendant,60000,60000,-1
1196,35319,Ascendant,Titan,60000,60000,1
1197,35322,Titan,Ascendant,60000,60000,-1
1198,35321,Ascendant,Titan,60000,60000,1
1199,35323,Titan,Ascendant,60000,60000,-1
1200,35322,Ascendant,Titan,60000,60000,1
1201,35339,Titan,Ascendant,60000,60000,-1
1202,35323,Ascendant,Titan,60000,60000,1
1203,35340,Titan,Ascendant,60000,60000,-1
1204,35339,Ascendant,Titan,60000,60000,1
1205,35344,Titan,Ascendant,60000,60000,-1
1206,35340,Ascendant,Titan,60000,60000,1
1207,35346,Titan,Ascendant,60000,60000,-1
1208,35344,Ascendant,Titan,60000,60000,1
1209,35347,Titan,Ascendant,60000,60000,-1
1210,35346,Ascendant,Titan,60000,60000,1
1211,35348,Titan,Ascendant,60000,60000,-1
1212,35347,Ascendant,Titan,60000,60000,1
1213,35366,Titan,Ascendant,60000,60000,-1
1214,35348,Ascendant,Titan,60000,60000,1
1215,35367,Titan,Ascendant,60000,60000,-1
1216,35366,Ascendant,Titan,60000,60000,1
1217,35368,Titan,Ascendant,60000,60000,-1
1218,35367,Ascendant,Titan,60000,60000,1
1219,35391,Titan,Ascendant,60000,60000,-1
1220,35368,Ascendant,Titan,60000,60000,1
1221,35392,Titan,Ascendant,60000,60000,-1
1222,35391,Ascendant,Titan,60000,60000,1
1223,35393,Titan,Ascendant,60000,60000,-1
1224,35392,Ascendant,Titan,60000,60000,1
1225,35419,Titan,Ascendant,60000,60000,-1
1226,35393,Ascendant,Titan,60000,60000,1
1227,35421,Titan,Ascendant,60000,60000,-1
1228,35419,Ascendant,Titan,60000,60000,1
1229,35422,Titan,Ascendant,60000,60000,-1
1230,35421,Ascendant,Titan,60000,60000,1
1231,35423,Titan,Ascendant,60000,60000,-1
1232,35422,Ascendant,Titan,60000,60000,1
1233,35444,Titan,Ascendant,60000,60000,-1
1234,35423,Ascendant,Titan,60000,60000,1
1235,35446,Titan,Ascendant,60000,60000,-1
1236,35444,Ascendant,Titan,60000,60000,1
1237,35447,Titan,Ascendant,60000,60000,-1
1238,35446,Ascendant,Titan,60000,60000,1
1239,35448,Titan,Ascendant,60000,60000,-1
1240,35447,Ascendant,Titan,60000,60000,1
1241,35469,Titan,Ascendant,60000,60000,-1
1242,35448,Ascendant,Titan,60000,60000,1
1243,35471,Titan,Ascendant,60000,60000,-1
1244,35469,Ascendant,Titan,60000,60000,1
1245,35472,Titan,Ascendant,60000,60000,-1
1246,35471,Ascendant,Titan,60000,60000,1
1247,35473,Titan,Ascendant,60000,60000,-1
1248,35472,Ascendant,Titan,60000,60000,1
1249,35656,Titan,Ascendant,60000,60000,-1
1250,35473,Ascendant,Titan,60000,60000,1
1251,35658,Titan,Ascendant,60000,60000,-1
1252,35656,Ascendant,Titan,60000,60000,1
1253,35661,Titan,Ascendant,60000,60000,-1
1254,35658,Ascendant,Titan,60000,60000,1
1255,35662,Titan,Ascendant,60000,60000,-1
1256,35661,Ascendant,Titan,60000,60000,1
1257,35663,Titan,Ascendant,60000,60000,-1
1258,35662,Ascendant,Titan,60000,60000,1
1259,35666,Titan,Ascendant,60000,60000,-1
1260,35663,Ascendant,Titan,60000,60000,1
1261,25784,Titan,Ascendant,60000,60000,-1
1262,25785,Ascendant,Titan,60000,60000,1
1263,25785,Titan,Ascendant,60000,60000,1
1264,25789,Ascendant,Titan,60000,60000,1
1265,25789,Titan,Ascendant,60000,60000,-1
1266,25790,Ascendant,Titan,60000,60000,1
1267,25790,Titan,Ascendant,60000,60000,1
1268,25794,Ascendant,Titan,60000,60000,1
1269,25794,Titan,Ascendant,60000,60000,-1
1270,25796,Ascendant,Titan,60000,60000,1
1271,25796,Titan,Ascendant,60000,60000,1
1272,25797,Ascendant,Titan,60000,60000,1
1273,25797,Titan,Ascendant,60000,60000,-1
1274,25798,Ascendant,Titan,60000,60000,1
1275,25798,Titan,Ascendant,60000,60000,-1
1276,25809,Ascendant,Titan,60000,60000,1
1277,25809,Titan,Ascendant,60000,60000,-1
1278,25810,Ascendant,Titan,60000,60000,1
1279,25810,Titan,Ascendant,60000,60000,-1
1280,25814,Ascendant,Titan,60000,60000,1
1281,25815,Titan,Ascendant,60000,60000,-1
1282,25819,Ascendant,Titan,60000,60000,1
1283,25822,Titan,Ascendant,60000,60000,-1
1284,25823,Ascendant,Titan,60000,60000,1
1285,25823,Titan,Ascendant,60000,60000,-1
1286,25834,Ascendant,Titan,60000,60000,1
1287,25834,Titan,Ascendant,60000,60000,-1
1288,25835,Ascendant,Titan,60000,60000,1
1289,25835,Titan,Ascendant,60000,60000,-1
1290,25839,Ascendant,Titan,60000,60000,1
1291,25839,Titan,Ascendant,60000,60000,-1
1292,25840,Ascendant,Titan,60000,60000,1
1293,25840,Titan,Ascendant,60000,60000,1
1294,25844,Ascendant,Titan,60000,60000,1
1295,25844,Titan,Ascendant,60000,60000,-1
1296,25846,Ascendant,Titan,60000,60000,1
1297,25846,Titan,Ascendant,60000,60000,-1
1298,25847,Ascendant,Titan,60000,60000,1
1299,25847,Titan,Ascendant,60000,60000,-1
1300,25848,Ascendant,Titan,60000,60000,1
1301,30134,Titan,Ascendant,60000,60000,-1
1302,30134,Ascendant,Titan,60000,60000,1
1303,30135,Titan,Ascendant,60000,60000,-1
1304,30135,Ascendant,Titan,60000,60000,-1
1305,30139,Titan,Ascendant,60000,60000,-1
1306,30139,Ascendant,Titan,60000,60000,1
1307,30140,Titan,Ascendant,60000,60000,-1
1308,30140,Ascendant,Titan,60000,60000,1
1309,30144,Titan,Ascendant,60000,60000,1
1310,30144,Ascendant,Titan,60000,60000,-1
1311,30235,Titan,Ascendant,60000,60000,-1
1312,30235,Ascendant,Titan,60000,60000,1
1313,30239,Titan,Ascendant,60000,60000,-1
1314,30239,Ascendant,Titan,60000,60000,1
1315,30240,Titan,Ascendant,60000,60000,-1
1316,30240,Ascendant,Titan,60000,60000,1
1317,30264,Titan,Ascendant,60000,60000,-1
1318,30264,Ascendant,Titan,60000,60000,1
1319,35032,Titan,Ascendant,60000,60000,1
1320,35032,Ascendant,Titan,60000,60000,1
1321,35033,Titan,Ascendant,60000,60000,1
1322,35033,Ascendant,Titan,60000,60000,1
1323,35091,Titan,Ascendant,60000,60000,1
1324,35092,Ascendant,Titan,60000,60000,1
1325,35092,Titan,Ascendant,60000,60000,1
1326,35093,Ascendant,Titan,60000,60000,-1
1327,35093,Titan,Ascendant,60000,60000,-1
1328,35132,Ascendant,Titan,60000,60000,1
1329,35132,Titan,Ascendant,60000,60000,-1
1330,35133,Ascendant,Titan,60000,60000,1
1331,35133,Titan,Ascendant,60000,60000,-1
1332,35136,Ascendant,Titan,60000,60000,-1
1333,35136,Titan,Ascendant,60000,60000,-1
1334,35137,Ascendant,Titan,60000,60000,1
1335,35137,Titan,Ascendant,60000,60000,-1
1336,35138,Ascendant,Titan,60000,60000,1
1337,35138,Titan,Ascendant,60000,60000,-1
1338,35142,Ascendant,Titan,60000,60000,1
1339,35142,Titan,Ascendant,60000,60000,-1
1340,35143,Ascendant,Titan,60000,60000,1
1341,35209,Titan,Ascendant,60000,60000,-1
1342,35209,Ascendant,Titan,60000,60000,1
1343,35210,Titan,Ascendant,60000,60000,-1
1344,35210,Ascendant,Titan,60000,60000,1
1345,35214,Titan,Ascendant,60000,60000,-1
1346,35214,Ascendant,Titan,60000,60000,1
1347,35215,Titan,Ascendant,60000,60000,-1
1348,35215,Ascendant,Titan,60000,60000,1
1349,35219,Titan,Ascendant,60000,60000,-1
1350,35219,Ascendant,Titan,60000,60000,1
1351,35221,Titan,Ascendant,60000,60000,-1
1352,35221,Ascendant,Titan,60000,60000,1
1353,35222,Titan,Ascendant,60000,60000,-1
1354,35666,Ascendant,Titan,60000,60000,-1
1355,35667,Titan,Ascendant,60000,60000,-1
1356,35667,Ascendant,Titan,60000,60000,1
1357,35668,Titan,Ascendant,60000,60000,-1
1358,35668,Ascendant,Titan,60000,60000,1
1359,35756,Titan,Ascendant,60000,60000,-1
1360,35756,Ascendant,Titan,60000,60000,1
1361,35758,Titan,Ascendant,60000,60000,-1
1362,35758,Ascendant,Titan,60000,60000,1
1363,35761,Titan,Ascendant,60000,60000,-1
1364,35761,Ascendant,Titan,60000,60000,1
1365,35762,Titan,Ascendant,60000,60000,-1
1366,35762,Ascendant,Titan,60000,60000,1
1367,35763,Titan,Ascendant,60000,60000,-1
1368,35763,Ascendant,Titan,60000,60000,1
1369,35766,Titan,Ascendant,60000,60000,1
1370,35766,Ascendant,Titan,60000,60000,-1
1371,35767,Titan,Ascendant,60000,60000,-1
1372,35767,Ascendant,Titan,60000,60000,1
1373,35768,Titan,Ascendant,60000,60000,-1
1374,35768,Ascendant,Titan,60000,60000,1
1375,35785,Titan,Ascendant,60000,60000,-1
1376,35785,Ascendant,Titan,60000,60000,1
1377,35789,Titan,Ascendant,60000,60000,-1
1378,35789,Ascendant,Titan,60000,60000,-1
1379,30065,Ranger,Ascendant,60000,60000,1
1380,30065,Ascendant,Ranger,60000,60000,1
1381,35038,Ranger,Ascendant,60000,60000,-1
1382,35038,Ascendant,Ranger,60000,60000,1
1383,35041,Ranger,Ascendant,60000,60000,-1
1384,35041,Ascendant,Ranger,60000,60000,-1
1385,35042,Ranger,Ascendant,60000,60000,-1
1386,35042,Ascendant,Ranger,60000,60000,1
1387,35043,Ranger,Ascendant,60000,60000,-1
1388,35043,Ascendant,Ranger,60000,60000,1
1389,35222,Ranger,Ascendant,60000,60000,1
1390,35222,Ascendant,Ranger,60000,60000,1
1391,35223,Ranger,Ascendant,60000,60000,1
1392,35223,Ascendant,Ranger,60000,60000,1
1393,35236,Ranger,Ascendant,60000,60000,1
1394,35236,Ascendant,Ranger,60000,60000,1
1395,35237,Ranger,Ascendant,60000,60000,-1
1396,35237,Ascendant,Ranger,60000,60000,-1
1397,35238,Ranger,Ascendant,60000,60000,-1
1398,35238,Ascendant,Ranger,60000,60000,1
1399,35241,Ranger,Ascendant,60000,60000,1
1400,35241,Ascendant,Ranger,60000,60000,-1
1401,35242,Ranger,Ascendant,60000,60000,1
1402,35242,Ascendant,Ranger,60000,60000,1
1403,35243,Ranger,Ascendant,60000,60000,1
1404,35243,Ascendant,Ranger,60000,60000,1
1405,35261,Ranger,Ascendant,60000,60000,-1
